track_id,timestamp,lat,lon,cls,confidence,priority_hint,relevant_prob,relevant,engage
T1,2026-04-01T11:57:30Z,59.8647,27.602588,unknown,0.48,2,2.5278986505606396e-07,0,0
T2,2026-04-01T11:57:30Z,59.897905,24.924331,uav,0.492,2,1.084675429584955e-06,0,0
T3,2026-04-01T11:57:30Z,59.875687,27.586854,small_boat,0.628,4,3.898520751238631e-11,0,0
T0,2026-04-01T11:58:00Z,59.809393,24.834962,merchant_vessel,0.645,2,0.7773624524660525,1,0
T1,2026-04-01T11:58:00Z,59.8647,27.602542,unknown,0.213,2,2.1317364730272956e-21,0,0
T2,2026-04-01T11:58:00Z,59.89791,24.924543,uav,0.534,2,0.0001774659197485286,0,0
T3,2026-04-01T11:58:00Z,59.875688,27.58679,small_boat,0.553,4,4.340319395783077e-15,0,0
T0,2026-04-01T11:58:30Z,59.809396,24.835039,merchant_vessel,0.577,2,0.000908310423399653,0,0
T1,2026-04-01T11:58:30Z,59.864699,27.602508,unknown,0.371,2,4.541334665864334e-13,0,0
T2,2026-04-01T11:58:30Z,59.897918,24.924722,uav,0.595,2,0.2256935540715765,0,0
T3,2026-04-01T11:58:30Z,59.875688,27.586724,small_boat,0.598,4,1.0222299145213496e-12,0,0
T0,2026-04-01T11:59:00Z,59.8094,24.835118,merchant_vessel,0.623,2,0.1946853081698085,0,0
T1,2026-04-01T11:59:00Z,59.864699,27.602479,unknown,0.401,2,1.731947694159882e-11,0,0
T2,2026-04-01T11:59:00Z,59.897921,24.924916,uav,0.605,2,0.49523573239326474,0,0
T3,2026-04-01T11:59:00Z,59.875691,27.586663,small_boat,0.665,4,3.4772272522746093e-09,0,0
T0,2026-04-01T11:59:30Z,59.809405,24.835195,merchant_vessel,0.347,2,6.838107522903242e-16,0,0
T1,2026-04-01T11:59:30Z,59.864699,27.602442,unknown,0.378,2,1.0621001479340356e-12,0,0
T2,2026-04-01T11:59:30Z,59.897923,24.925121,uav,0.656,2,0.9979151582216703,1,0
T3,2026-04-01T11:59:30Z,59.875694,27.586602,small_boat,0.593,4,5.571729732198721e-13,0,0
T0,2026-04-01T12:00:00Z,59.80941,24.835263,merchant_vessel,0.545,2,1.8700195553747902e-05,0,0
T1,2026-04-01T12:00:00Z,59.864698,27.602401,unknown,0.336,2,6.4904334221283485e-15,0,0
T2,2026-04-01T12:00:00Z,59.897928,24.92532,uav,0.609,2,0.6145396537570728,1,0
T3,2026-04-01T12:00:00Z,59.875696,27.586537,small_boat,0.548,4,2.3657189328132392e-15,0,0
T0,2026-04-01T12:00:30Z,59.809417,24.835349,merchant_vessel,0.464,2,1.0050920911018504e-09,0,0
T1,2026-04-01T12:00:30Z,59.864699,27.602367,unknown,0.456,2,1.3730259659707656e-08,0,0
T2,2026-04-01T12:00:30Z,59.897932,24.92551,uav,0.527,2,7.588870162626803e-05,0,0
T3,2026-04-01T12:00:30Z,59.875697,27.586472,small_boat,0.532,4,3.3929370691422957e-16,0,0
T0,2026-04-01T12:01:00Z,59.809422,24.835416,merchant_vessel,0.669,2,0.984682424681566,1,0
T1,2026-04-01T12:01:00Z,59.864698,27.602327,unknown,0.459,2,1.976122551152008e-08,0,0
T2,2026-04-01T12:01:00Z,59.897931,24.9257,uav,0.657,2,0.998153008515867,1,0
T3,2026-04-01T12:01:00Z,59.875696,27.586411,small_boat,0.758,4,0.00027752457823843204,0,0
T0,2026-04-01T12:01:30Z,59.809428,24.835497,merchant_vessel,0.651,2,0.8785319260601754,1,0
T1,2026-04-01T12:01:30Z,59.8647,27.602286,unknown,0.307,2,1.9214723701058358e-16,0,0
T2,2026-04-01T12:01:30Z,59.897939,24.925908,uav,0.598,2,0.2955311202380788,0,0
T3,2026-04-01T12:01:30Z,59.875697,27.586349,small_boat,0.563,4,1.460961521330576e-14,0,0
T0,2026-04-01T12:02:00Z,59.809433,24.835572,merchant_vessel,0.638,2,0.5988676626658134,1,0
T1,2026-04-01T12:02:00Z,59.8647,27.602241,unknown,0.404,2,2.492699338020468e-11,0,0
T2,2026-04-01T12:02:00Z,59.897942,24.926119,uav,0.422,2,2.2155454152908494e-10,0,0
T3,2026-04-01T12:02:00Z,59.875697,27.586296,small_boat,0.404,4,6.074032020237472e-23,0,0
T0,2026-04-01T12:02:30Z,59.809438,24.835661,merchant_vessel,0.572,2,0.0004952850903693855,0,0
T1,2026-04-01T12:02:30Z,59.864699,27.602211,unknown,0.36,2,1.1949636946625094e-13,0,0
T2,2026-04-01T12:02:30Z,59.89795,24.92636,uav,0.614,2,0.7452241880751663,1,0
T3,2026-04-01T12:02:30Z,59.875698,27.586238,small_boat,0.672,4,8.132330765251814e-09,0,0
T0,2026-04-01T12:03:00Z,59.809444,24.835736,merchant_vessel,0.688,2,0.9984522576217412,1,0
T1,2026-04-01T12:03:00Z,59.8647,27.602172,unknown,0.305,2,1.50733827217315e-16,0,0
T2,2026-04-01T12:03:00Z,59.897952,24.926591,uav,0.579,2,0.040126647349674915,0,0
T3,2026-04-01T12:03:00Z,59.875698,27.586176,small_boat,0.575,4,6.268725938318617e-14,0,0
T0,2026-04-01T12:03:30Z,59.809447,24.83581,merchant_vessel,0.558,2,9.058726355629508e-05,0,0
T1,2026-04-01T12:03:30Z,59.864699,27.602139,unknown,0.222,2,6.35534154511465e-21,0,0
T2,2026-04-01T12:03:30Z,59.897961,24.926805,uav,0.568,2,0.010880253524236522,0,0
T3,2026-04-01T12:03:30Z,59.875699,27.586114,small_boat,0.61,4,4.386206677248936e-12,0,0
T0,2026-04-01T12:04:00Z,59.809456,24.835888,merchant_vessel,0.549,2,3.038700572720238e-05,0,0
T1,2026-04-01T12:04:00Z,59.864701,27.602099,unknown,0.495,2,1.5611143721306186e-06,0,0
T2,2026-04-01T12:04:00Z,59.897965,24.926979,uav,0.419,2,1.5393789034328494e-10,0,0
T3,2026-04-01T12:04:00Z,59.875702,27.586043,small_boat,0.603,4,1.8754570813138843e-12,0,0
T0,2026-04-01T12:04:30Z,59.809459,24.835967,merchant_vessel,0.672,2,0.9893072380541499,1,0
T1,2026-04-01T12:04:30Z,59.864702,27.602055,unknown,0.332,2,3.994172931336478e-15,0,0
T2,2026-04-01T12:04:30Z,59.897965,24.927197,uav,0.529,2,9.67367483582518e-05,0,0
T3,2026-04-01T12:04:30Z,59.875704,27.585984,small_boat,0.708,4,6.42445477103455e-07,0,0
T0,2026-04-01T12:05:00Z,59.809463,24.836039,merchant_vessel,0.603,2,0.020891244633565585,0,0
T1,2026-04-01T12:05:00Z,59.864702,27.602015,unknown,0.511,2,1.0884738848691324e-05,0,0
T2,2026-04-01T12:05:00Z,59.897967,24.927408,uav,0.685,2,0.9999381537935262,1,0
T3,2026-04-01T12:05:00Z,59.875704,27.585926,small_boat,0.474,4,2.9736968559373613e-19,0,0
T0,2026-04-01T12:05:30Z,59.80947,24.836115,merchant_vessel,0.635,2,0.5091563930679469,1,0
T1,2026-04-01T12:05:30Z,59.864702,27.601974,unknown,0.352,2,4.5254423869328594e-14,0,0
T2,2026-04-01T12:05:30Z,59.897975,24.927625,uav,0.561,2,0.0046813415345156395,0,0
T3,2026-04-01T12:05:30Z,59.875703,27.58586,small_boat,0.63,4,4.9696209842196263e-11,0,0
T0,2026-04-01T12:06:00Z,59.809474,24.836179,merchant_vessel,0.482,2,8.933396511979961e-09,0,0
T1,2026-04-01T12:06:00Z,59.864701,27.60193,unknown,0.228,2,1.316464486762352e-20,0,0
T2,2026-04-01T12:06:00Z,59.89798,24.92783,uav,0.424,2,2.8242560933581017e-10,0,0
T3,2026-04-01T12:06:00Z,59.875702,27.585796,small_boat,0.492,4,2.643062617477309e-18,0,0
T0,2026-04-01T12:06:30Z,59.809478,24.836253,merchant_vessel,0.678,2,0.9948092718659898,1,0
T1,2026-04-01T12:06:30Z,59.864702,27.601887,unknown,0.166,2,7.100406318859727e-24,0,0
T2,2026-04-01T12:06:30Z,59.897978,24.92804,uav,0.643,2,0.9899802193683895,1,0
T3,2026-04-01T12:06:30Z,59.875701,27.585732,small_boat,0.533,4,3.830782664264619e-16,0,0
T0,2026-04-01T12:07:00Z,59.809486,24.836345,merchant_vessel,0.483,2,1.0086217266709946e-08,0,0
T1,2026-04-01T12:07:00Z,59.864702,27.601844,unknown,0.265,2,1.1742008053455606e-18,0,0
T2,2026-04-01T12:07:00Z,59.89798,24.928273,uav,0.514,2,1.566574538760633e-05,0,0
T3,2026-04-01T12:07:00Z,59.875704,27.585678,small_boat,0.573,4,4.9176301838115205e-14,0,0
T0,2026-04-01T12:07:30Z,59.80949,24.836434,merchant_vessel,0.533,2,4.358247313309696e-06,0,0
T1,2026-04-01T12:07:30Z,59.864703,27.601807,unknown,0.477,2,1.7564045971651827e-07,0,0
T2,2026-04-01T12:07:30Z,59.897982,24.928437,uav,0.535,2,0.00020036263163896416,0,0
T3,2026-04-01T12:07:30Z,59.875705,27.585623,small_boat,0.467,4,1.2714952204743208e-19,0,0
T0,2026-04-01T12:08:00Z,59.809495,24.836507,merchant_vessel,0.535,2,5.555648603784002e-06,0,0
T1,2026-04-01T12:08:00Z,59.864702,27.601769,unknown,0.486,2,5.236363576413079e-07,0,0
T2,2026-04-01T12:08:00Z,59.897979,24.928649,uav,0.532,2,0.0001392220929583278,0,0
T3,2026-04-01T12:08:00Z,59.875708,27.585565,small_boat,0.528,4,2.08799266826963e-16,0,0
T0,2026-04-01T12:08:30Z,59.809499,24.836584,merchant_vessel,0.476,2,4.31267131204871e-09,0,0
T1,2026-04-01T12:08:30Z,59.864703,27.601727,unknown,0.461,2,2.5190529103277803e-08,0,0
T2,2026-04-01T12:08:30Z,59.897977,24.928869,uav,0.536,2,0.00022621281651670505,0,0
T3,2026-04-01T12:08:30Z,59.875711,27.58551,small_boat,0.453,4,2.3246137841156384e-20,0,0
T0,2026-04-01T12:09:00Z,59.809502,24.836651,merchant_vessel,0.705,2,0.9998031267042826,1,0
T1,2026-04-01T12:09:00Z,59.864704,27.601688,unknown,0.2,2,4.400290018498349e-22,0,0
T2,2026-04-01T12:09:00Z,59.897987,24.92906,uav,0.607,2,0.5556901666202091,1,0
T3,2026-04-01T12:09:00Z,59.87571,27.585458,small_boat,0.616,4,9.085719911638262e-12,0,0
T0,2026-04-01T12:09:30Z,59.809508,24.836737,merchant_vessel,0.62,2,0.14381382609446394,0,0
T1,2026-04-01T12:09:30Z,59.864705,27.601647,unknown,0.272,2,2.746150506010301e-18,0,0
T2,2026-04-01T12:09:30Z,59.897988,24.929274,uav,0.616,2,0.788523361400548,1,0
T3,2026-04-01T12:09:30Z,59.87571,27.585395,small_boat,0.63,4,4.9696209842196263e-11,0,0
T0,2026-04-01T12:10:00Z,59.809513,24.836814,merchant_vessel,0.551,2,3.873536918396464e-05,0,0
T1,2026-04-01T12:10:00Z,59.864705,27.601611,unknown,0.246,2,1.170091721101545e-19,0,0
T2,2026-04-01T12:10:00Z,59.897993,24.929456,uav,0.674,2,0.9997650006547321,1,0
T3,2026-04-01T12:10:00Z,59.875709,27.585327,small_boat,0.683,4,3.0906072663475086e-08,0,0
T0,2026-04-01T12:10:30Z,59.809521,24.836902,merchant_vessel,0.373,2,1.6048718314573592e-14,0,0
T1,2026-04-01T12:10:30Z,59.864706,27.601572,unknown,0.487,2,5.912095935779764e-07,0,0
T2,2026-04-01T12:10:30Z,59.89799,24.92964,uav,0.366,2,2.4752835954230967e-13,0,0
T3,2026-04-01T12:10:30Z,59.875709,27.585268,small_boat,0.667,4,4.432579074509236e-09,0,0
T0,2026-04-01T12:11:00Z,59.809525,24.83699,merchant_vessel,0.467,2,1.4465750885551223e-09,0,0
T1,2026-04-01T12:11:00Z,59.864707,27.60153,unknown,0.226,2,1.032727472810011e-20,0,0
T2,2026-04-01T12:11:00Z,59.89799,24.929801,uav,0.53,2,0.00010921889354483327,0,0
T3,2026-04-01T12:11:00Z,59.87571,27.585215,small_boat,0.604,4,2.1174776685392455e-12,0,0
T0,2026-04-01T12:11:30Z,59.809531,24.837066,merchant_vessel,0.726,2,0.9999846071247074,1,0
T1,2026-04-01T12:11:30Z,59.864707,27.601487,unknown,0.336,2,6.4904334221283485e-15,0,0
T2,2026-04-01T12:11:30Z,59.897998,24.93001,uav,0.57,2,0.01382821532331904,0,0
T3,2026-04-01T12:11:30Z,59.875711,27.585162,small_boat,0.481,4,6.95470407487099e-19,0,0
T0,2026-04-01T12:12:00Z,59.809534,24.837136,merchant_vessel,0.579,2,0.001157575560806235,0,0
T1,2026-04-01T12:12:00Z,59.864706,27.601447,unknown,0.312,2,3.5252724576685704e-16,0,0
T2,2026-04-01T12:12:00Z,59.898001,24.930221,uav,0.372,2,5.127376593228062e-13,0,0
T3,2026-04-01T12:12:00Z,59.875712,27.585099,small_boat,0.677,4,1.4920163263766317e-08,0,0
T0,2026-04-01T12:12:30Z,59.809541,24.837207,merchant_vessel,0.495,2,4.327816220861742e-08,0,0
T1,2026-04-01T12:12:30Z,59.864707,27.601413,unknown,0.143,2,4.354255400991289e-25,0,0
T2,2026-04-01T12:12:30Z,59.897999,24.930414,uav,0.545,2,0.0006741056719815131,0,0
T3,2026-04-01T12:12:30Z,59.875711,27.585033,small_boat,0.447,4,1.1222265930522778e-20,0,0
T0,2026-04-01T12:13:00Z,59.809546,24.837296,merchant_vessel,0.583,2,0.0018796721418637386,0,0
T1,2026-04-01T12:13:00Z,59.864707,27.601378,unknown,0.268,2,1.6899641831447152e-18,0,0
T2,2026-04-01T12:13:00Z,59.897992,24.93064,uav,0.583,2,0.06360960866753954,0,0
T3,2026-04-01T12:13:00Z,59.875709,27.584975,small_boat,0.44,4,4.798423707871043e-21,0,0
T0,2026-04-01T12:13:30Z,59.809553,24.837386,merchant_vessel,0.545,2,1.8700195553747902e-05,0,0
T1,2026-04-01T12:13:30Z,59.864709,27.601337,unknown,0.344,2,1.713828536291347e-14,0,0
T2,2026-04-01T12:13:30Z,59.897995,24.930834,uav,0.494,2,1.3826844881819513e-06,0,0
T3,2026-04-01T12:13:30Z,59.87571,27.584918,small_boat,0.59,4,3.8712829561527275e-13,0,0
T0,2026-04-01T12:14:00Z,59.809558,24.83748,merchant_vessel,0.667,2,0.9805558224294418,1,0
T1,2026-04-01T12:14:00Z,59.864709,27.601302,unknown,0.302,2,1.0473108428963369e-16,0,0
T2,2026-04-01T12:14:00Z,59.897996,24.931044,uav,0.548,2,0.0009699169140049428,0,0
T3,2026-04-01T12:14:00Z,59.875713,27.584842,small_boat,0.669,4,5.650409312122901e-09,0,0
T0,2026-04-01T12:14:30Z,59.809561,24.837564,merchant_vessel,0.46,2,6.185275102960367e-10,0,0
T1,2026-04-01T12:14:30Z,59.864709,27.601258,unknown,0.315,2,5.0737353970159675e-16,0,0
T2,2026-04-01T12:14:30Z,59.897995,24.931258,uav,0.452,2,8.44951765095574e-09,0,0
T3,2026-04-01T12:14:30Z,59.875714,27.584784,small_boat,0.56,4,1.0150879006992442e-14,0,0
T0,2026-04-01T12:15:00Z,59.809561,24.837649,merchant_vessel,0.608,2,0.0376716969337224,0,0
T1,2026-04-01T12:15:00Z,59.864709,27.601222,unknown,0.334,2,5.091553150788712e-15,0,0
T2,2026-04-01T12:15:00Z,59.897997,24.931441,uav,0.581,2,0.05059348162484424,0,0
T3,2026-04-01T12:15:00Z,59.875717,27.584726,small_boat,0.516,4,4.866183296538136e-17,0,0
T0,2026-04-01T12:15:30Z,59.809564,24.837726,merchant_vessel,0.646,2,0.7976602938799402,1,0
T1,2026-04-01T12:15:30Z,59.864709,27.601179,unknown,0.444,2,3.1999135788223576e-09,0,0
T2,2026-04-01T12:15:30Z,59.897997,24.93163,uav,0.617,2,0.8080549130027671,1,0
T3,2026-04-01T12:15:30Z,59.875716,27.584655,small_boat,0.502,4,8.896609743405927e-18,0,0
T0,2026-04-01T12:16:00Z,59.809573,24.837809,merchant_vessel,0.614,2,0.07500681275472754,0,0
T1,2026-04-01T12:16:00Z,59.864709,27.601136,unknown,0.325,2,1.7078310392675722e-15,0,0
T2,2026-04-01T12:16:00Z,59.898002,24.93181,uav,0.505,2,5.254727581003831e-06,0,0
T3,2026-04-01T12:16:00Z,59.875716,27.584598,small_boat,0.553,4,4.340319395783077e-15,0,0
T0,2026-04-01T12:16:30Z,59.809575,24.837885,merchant_vessel,0.543,2,1.4669809726403347e-05,0,0
T1,2026-04-01T12:16:30Z,59.864709,27.601095,unknown,0.313,2,3.980195430226537e-16,0,0
T2,2026-04-01T12:16:30Z,59.89801,24.931977,uav,0.448,2,5.199781370364149e-09,0,0
T3,2026-04-01T12:16:30Z,59.875718,27.584536,small_boat,0.432,4,1.817209186777382e-21,0,0
T0,2026-04-01T12:17:00Z,59.809582,24.837958,merchant_vessel,0.554,2,5.574878886012936e-05,0,0
T1,2026-04-01T12:17:00Z,59.864709,27.601052,unknown,0.356,2,7.353733306744047e-14,0,0
T2,2026-04-01T12:17:00Z,59.898012,24.932208,uav,0.484,2,4.1077728929820784e-07,0,0
T3,2026-04-01T12:17:00Z,59.875718,27.584474,small_boat,0.608,4,3.440849474156545e-12,0,0
T0,2026-04-01T12:17:30Z,59.809589,24.838039,merchant_vessel,0.589,2,0.003885783461952964,0,0
T1,2026-04-01T12:17:30Z,59.86471,27.601014,unknown,0.426,2,3.600207166003783e-10,0,0
T2,2026-04-01T12:17:30Z,59.898017,24.93242,uav,0.619,2,0.8429266542326994,1,0
T3,2026-04-01T12:17:30Z,59.875718,27.584418,small_boat,0.319,4,2.009008750016302e-27,0,0
T0,2026-04-01T12:18:00Z,59.809595,24.838116,merchant_vessel,0.607,2,0.03351023511546088,0,0
T1,2026-04-01T12:18:00Z,59.86471,27.600983,unknown,0.398,2,1.2033712889260272e-11,0,0
T2,2026-04-01T12:18:00Z,59.898018,24.932601,uav,0.5,2,2.864129827728766e-06,0,0
T3,2026-04-01T12:18:00Z,59.875719,27.584357,small_boat,0.651,4,6.357247981705499e-10,0,0
T0,2026-04-01T12:18:30Z,59.8096,24.838194,merchant_vessel,0.538,2,7.99592727262613e-06,0,0
T1,2026-04-01T12:18:30Z,59.864709,27.600942,unknown,0.346,2,2.1846948627099246e-14,0,0
T2,2026-04-01T12:18:30Z,59.898022,24.932796,uav,0.464,2,3.625537580467993e-08,0,0
T3,2026-04-01T12:18:30Z,59.87572,27.584307,small_boat,0.652,4,7.177626599749184e-10,0,0
T0,2026-04-01T12:19:00Z,59.809604,24.838258,merchant_vessel,0.661,2,0.9605447228019562,1,0
T1,2026-04-01T12:19:00Z,59.864709,27.6009,unknown,0.284,2,1.178324319717591e-17,0,0
T2,2026-04-01T12:19:00Z,59.898025,24.932999,uav,0.552,2,0.001575136479505827,0,0
T3,2026-04-01T12:19:00Z,59.87572,27.584247,small_boat,0.609,4,3.8848779825053445e-12,0,0
T0,2026-04-01T12:19:30Z,59.809609,24.838339,merchant_vessel,0.584,2,0.0021217220120945913,0,0
T1,2026-04-01T12:19:30Z,59.864709,27.600855,unknown,0.462,2,2.8441270766978715e-08,0,0
T2,2026-04-01T12:19:30Z,59.898024,24.933187,uav,0.643,2,0.9899802193683895,1,0
T3,2026-04-01T12:19:30Z,59.875723,27.584188,small_boat,0.612,4,5.591296323781817e-12,0,0
T0,2026-04-01T12:20:00Z,59.809613,24.83841,merchant_vessel,0.665,2,0.9753453361846938,1,0
T1,2026-04-01T12:20:00Z,59.864709,27.600813,unknown,0.349,2,3.1443140323800245e-14,0,0
T2,2026-04-01T12:20:00Z,59.89803,24.933393,uav,0.733,2,0.9999998175357341,1,0
T3,2026-04-01T12:20:00Z,59.875724,27.584125,small_boat,0.67,4,6.3795730902160865e-09,0,0
T0,2026-04-01T12:20:30Z,59.809617,24.838485,merchant_vessel,0.441,2,6.163629901965476e-11,0,0
T1,2026-04-01T12:20:30Z,59.86471,27.600776,unknown,0.486,2,5.236363576413079e-07,0,0
T2,2026-04-01T12:20:30Z,59.898036,24.933579,uav,0.59,2,0.13709203265965186,0,0
T3,2026-04-01T12:20:30Z,59.875724,27.584067,small_boat,0.645,4,3.06901421422907e-10,0,0
T0,2026-04-01T12:21:00Z,59.809624,24.838558,merchant_vessel,0.471,2,2.3506491720043225e-09,0,0
T1,2026-04-01T12:21:00Z,59.864709,27.600737,unknown,0.336,2,6.4904334221283485e-15,0,0
T2,2026-04-01T12:21:00Z,59.898034,24.933753,uav,0.718,2,0.9999988731838932,1,0
T3,2026-04-01T12:21:00Z,59.875725,27.584013,small_boat,0.498,4,5.474919085777086e-18,0,0
T0,2026-04-01T12:21:30Z,59.809626,24.838633,merchant_vessel,0.537,2,7.082026107244477e-06,0,0
T1,2026-04-01T12:21:30Z,59.864709,27.600699,unknown,0.452,2,8.44951765095574e-09,0,0
T2,2026-04-01T12:21:30Z,59.898037,24.933889,uav,0.541,2,0.0004149480787876674,0,0
T3,2026-04-01T12:21:30Z,59.875727,27.583956,small_boat,0.671,4,7.2028326730702696e-09,0,0
T0,2026-04-01T12:22:00Z,59.809628,24.838701,merchant_vessel,0.461,2,6.983461276582621e-10,0,0
T1,2026-04-01T12:22:00Z,59.864709,27.600655,unknown,0.32,2,9.308642648664943e-16,0,0
T2,2026-04-01T12:22:00Z,59.898041,24.934083,uav,0.561,2,0.0046813415345156395,0,0
T3,2026-04-01T12:22:00Z,59.875727,27.5839,small_boat,0.513,4,3.3810635768160207e-17,0,0
T0,2026-04-01T12:22:30Z,59.809633,24.838769,merchant_vessel,0.483,2,1.0086217266709946e-08,0,0
T1,2026-04-01T12:22:30Z,59.86471,27.600618,unknown,0.37,2,4.022275362925265e-13,0,0
T2,2026-04-01T12:22:30Z,59.898054,24.934323,uav,0.582,2,0.05675185064203182,0,0
T3,2026-04-01T12:22:30Z,59.875729,27.583839,small_boat,0.632,4,6.335000966424674e-11,0,0
T0,2026-04-01T12:23:00Z,59.809637,24.838845,merchant_vessel,0.515,2,4.90346175528181e-07,0,0
T1,2026-04-01T12:23:00Z,59.864709,27.600577,unknown,0.422,2,2.2155454152908494e-10,0,0
T2,2026-04-01T12:23:00Z,59.898059,24.934525,uav,0.526,2,6.721546087247568e-05,0,0
T3,2026-04-01T12:23:00Z,59.875731,27.583779,small_boat,0.833,4,0.7137497789897738,1,0
T0,2026-04-01T12:23:30Z,59.809643,24.838932,merchant_vessel,0.625,2,0.23557361359890874,0,0
T1,2026-04-01T12:23:30Z,59.864709,27.600535,unknown,0.259,2,5.668551818570129e-19,0,0
T2,2026-04-01T12:23:30Z,59.89806,24.934726,uav,0.416,2,1.0695729331163977e-10,0,0
T3,2026-04-01T12:23:30Z,59.875733,27.583722,small_boat,0.578,4,9.022240711707408e-14,0,0
T0,2026-04-01T12:24:00Z,59.809651,24.83902,merchant_vessel,0.763,2,0.9999998274189388,1,1
T1,2026-04-01T12:24:00Z,59.864708,27.600502,unknown,0.355,2,6.51322628291886e-14,0,0
T2,2026-04-01T12:24:00Z,59.898063,24.934905,uav,0.539,2,0.00032554361572854483,0,0
T3,2026-04-01T12:24:00Z,59.875733,27.583662,small_boat,0.609,4,3.8848779825053445e-12,0,0
T0,2026-04-01T12:24:30Z,59.809654,24.839096,merchant_vessel,0.56,2,0.00011547281404965553,0,0
T1,2026-04-01T12:24:30Z,59.864707,27.600467,unknown,0.346,2,2.1846948627099246e-14,0,0
T2,2026-04-01T12:24:30Z,59.89807,24.935081,uav,0.587,2,0.09941199074805916,0,0
T3,2026-04-01T12:24:30Z,59.875735,27.583612,small_boat,0.588,4,3.036907037023754e-13,0,0
T0,2026-04-01T12:25:00Z,59.80966,24.839172,merchant_vessel,0.636,2,0.539418742569537,1,0
T1,2026-04-01T12:25:00Z,59.864707,27.600429,unknown,0.376,2,8.331861684661786e-13,0,0
T2,2026-04-01T12:25:00Z,59.898078,24.935248,uav,0.455,2,1.216093710459094e-08,0,0
T3,2026-04-01T12:25:00Z,59.875736,27.583548,small_boat,0.659,4,1.6786603117780405e-09,0,0
T0,2026-04-01T12:25:30Z,59.809664,24.839243,merchant_vessel,0.566,2,0.00023916425666743849,0,0
T1,2026-04-01T12:25:30Z,59.864707,27.600393,unknown,0.355,2,6.51322628291886e-14,0,0
T2,2026-04-01T12:25:30Z,59.898081,24.935438,uav,0.534,2,0.0001774659197485286,0,0
T3,2026-04-01T12:25:30Z,59.875736,27.583488,small_boat,0.47,4,1.8299948116701433e-19,0,0
T0,2026-04-01T12:26:00Z,59.80967,24.839321,merchant_vessel,0.493,2,3.3950439189123605e-08,0,0
T1,2026-04-01T12:26:00Z,59.864708,27.600356,unknown,0.375,2,7.379557871703151e-13,0,0
T2,2026-04-01T12:26:00Z,59.898086,24.935629,uav,0.595,2,0.2256935540715765,0,0
T3,2026-04-01T12:26:00Z,59.875737,27.583442,small_boat,0.425,4,7.77003476657717e-22,0,0
T0,2026-04-01T12:26:30Z,59.809675,24.839388,merchant_vessel,0.748,2,0.9999989342180046,1,0
T1,2026-04-01T12:26:30Z,59.864709,27.60031,unknown,0.388,2,3.5750535995918993e-12,0,0
T2,2026-04-01T12:26:30Z,59.898089,24.935793,uav,0.501,2,3.2337336689204692e-06,0,0
T3,2026-04-01T12:26:30Z,59.875738,27.583385,small_boat,0.537,4,6.224928230319189e-16,0,0
T0,2026-04-01T12:27:00Z,59.809683,24.839471,merchant_vessel,0.581,2,0.0014751448467348438,0,0
T1,2026-04-01T12:27:00Z,59.864709,27.600275,unknown,0.384,2,2.2000660644484503e-12,0,0
T2,2026-04-01T12:27:00Z,59.898091,24.935973,uav,0.528,2,8.568101020166919e-05,0,0
T3,2026-04-01T12:27:00Z,59.875739,27.583328,small_boat,0.562,4,1.2939785252120741e-14,0,0
T0,2026-04-01T12:27:30Z,59.809687,24.839543,merchant_vessel,0.552,2,4.3733802310457006e-05,0,0
T1,2026-04-01T12:27:30Z,59.86471,27.600238,unknown,0.393,2,6.5590524148929105e-12,0,0
T2,2026-04-01T12:27:30Z,59.898094,24.936167,uav,0.462,2,2.8441270766978715e-08,0,0
T3,2026-04-01T12:27:30Z,59.875739,27.58327,small_boat,0.475,4,3.357441099661403e-19,0,0
T0,2026-04-01T12:28:00Z,59.809693,24.839624,merchant_vessel,0.546,2,2.11133335555939e-05,0,0
T1,2026-04-01T12:28:00Z,59.864713,27.600202,unknown,0.307,2,1.9214723701058358e-16,0,0
T2,2026-04-01T12:28:00Z,59.898101,24.936327,uav,0.605,2,0.49523573239326474,0,0
T3,2026-04-01T12:28:00Z,59.875739,27.5832,small_boat,0.677,4,1.4920163263766317e-08,0,0
T0,2026-04-01T12:28:30Z,59.809698,24.839707,merchant_vessel,0.554,2,5.574878886012936e-05,0,0
T1,2026-04-01T12:28:30Z,59.864714,27.600163,unknown,0.392,2,5.809374748547954e-12,0,0
T2,2026-04-01T12:28:30Z,59.898105,24.936515,uav,0.703,2,0.9999930413315364,1,0
T3,2026-04-01T12:28:30Z,59.875741,27.583137,small_boat,0.618,4,1.158197870708898e-11,0,0
T0,2026-04-01T12:29:00Z,59.809703,24.839787,merchant_vessel,0.647,2,0.8165443091420428,1,0
T1,2026-04-01T12:29:00Z,59.864714,27.600121,unknown,0.304,2,1.3350545691620218e-16,0,0
T2,2026-04-01T12:29:00Z,59.898109,24.936725,uav,0.52,2,3.244994964048738e-05,0,0
T3,2026-04-01T12:29:00Z,59.87574,27.58306,small_boat,0.651,4,6.357247981705499e-10,0,0
T0,2026-04-01T12:29:30Z,59.809707,24.839858,merchant_vessel,0.78,2,0.9999999780772943,1,1
T1,2026-04-01T12:29:30Z,59.864714,27.600086,unknown,0.358,2,9.374136931893872e-14,0,0
T2,2026-04-01T12:29:30Z,59.898109,24.93691,uav,0.502,2,3.6510331485371585e-06,0,0
T3,2026-04-01T12:29:30Z,59.87574,27.582995,small_boat,0.43,4,1.4255468870589792e-21,0,0
